vector_id,source,start_s,pcm_file,fundamental_hz,harmonic_count,harmonic_step_hz,harmonic_stability,average_energy,rms,zero_crossing_rate,spectral_centroid_hz,spectral_flatness,spectral_bandwidth_hz,noise_floor,high_band_energy_6_10khz,fundamental_variation,harmonic_variation,frequency_modulation_index,spectral_roughness,doppler_stability,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12
vec_031,dji_mini_3pro.wav,81.0,vec_031.bin,262.2414594191521,7.0,270.5,0.2607597571380249,0.05738444998860359,0.23955051656926893,0.23023623511904762,5784.595295979457,0.13454268872737885,4559.719915582308,0.009406291196056982,0.07899047790390941,0.5501635026562409,1.0,1.0,0.2517382489492756,0.0,27.38191795349121,40.56694030761719,-6.725854396820068,-8.188591957092285,-0.3252839148044586,4.6023850440979,-17.03337860107422,0.09826047718524933,-10.918621063232422,-5.00435209274292,-7.3735246658325195,-3.601137399673462,-5.900968074798584,7.253409385681152,6.647819995880127,4.4807515144348145,4.876035690307617,5.27102518081665,4.057775974273682,3.7816553115844727,5.290380954742432,4.4078898429870605,4.987363338470459,4.41557502746582,3.8704912662506104,3.8914122581481934
vec_032,elektronnyy-zvuk---atmosfera-s-cikadami.wav,0.0,vec_032.bin,500.0,1.0,500.0,0.6964570225643203,0.00013569607108365744,0.011648865656520272,0.015772259424603176,785.8866620828773,0.03587266430258751,627.169604078338,0.0008650908079656216,0.07143712397245446,0.29676217207928834,0.0,1.0,0.054609827715789636,0.0,-714.519775390625,8.450952529907227,7.583965301513672,7.089908599853516,6.614725589752197,6.788850784301758,6.039823055267334,6.04156494140625,5.234012603759766,5.6522016525268555,5.290879726409912,5.438821315765381,5.221004009246826,165.0628204345703,11.416304588317871,6.476054668426514,6.651673316955566,3.4669947624206543,4.407275199890137,1.735093355178833,2.2370922565460205,1.9860470294952393,1.4030442237854004,1.1529380083084106,2.233924388885498,1.8364713191986084
vec_033,elektronnyy-zvuk---atmosfera-s-cikadami.wav,3.0,vec_033.bin,390.9885092796501,3.0,571.0,0.6042946611246953,0.026486029848456383,0.1627452913249916,0.13678850446428573,2301.9861976206294,0.0001776749995769933,1064.799887357749,6.47644422483167e-05,3.2646730170309095e-05,0.10172617215948886,0.5140816040100991,0.4069046886379554,0.4740402140128426,0.49136913920255576,-245.6861114501953,147.56761169433594,-164.29229736328125,-24.293655395507812,-0.7140485644340515,-9.205681800842285,-14.134349822998047,-17.78413963317871,25.322467803955078,-6.351328372955322,-13.474982261657715,32.38262176513672,-5.578648090362549,37.239871978759766,7.706418037414551,21.409059524536133,11.947936058044434,5.992930889129639,8.76163101196289,5.4652228355407715,6.096398830413818,7.022432327270508,5.838228225708008,8.268255233764648,11.726749420166016,6.483547687530518
vec_034,elektronnyy-zvuk---atmosfera-s-cikadami.wav,6.0,vec_034.bin,447.1805404971444,4.0,450.0,0.751715658849676,0.04238146170973778,0.20586758295015214,0.13536241319444445,2300.2476950664745,0.0001283737365156412,1007.631771024791,7.921026951701531e-05,4.4251816228925886e-05,0.13291458939174622,0.062303169306775916,0.5316583575669849,0.595475589725717,0.33542705304126885,-211.53700256347656,143.64132690429688,-171.3137969970703,-23.441959381103516,0.2608436048030853,-8.94848918914795,-10.689902305603027,-20.252731323242188,23.17794418334961,-1.4513481855392456,-18.43099594116211,22.739063262939453,5.33648157119751,20.560131072998047,9.753242492675781,19.63149070739746,11.232333183288574,8.164275169372559,9.218742370605469,4.867342948913574,6.566694736480713,5.295608043670654,7.7109694480896,8.35827922821045,13.932687759399414,7.191811561584473
vec_035,elektronnyy-zvuk---atmosfera-s-cikadami.wav,9.0,vec_035.bin,451.31371703323595,2.0,1825.0,0.7775546310198478,0.043920423835515976,0.2095720015543965,0.14155505952380953,2388.511574707203,6.477456190623343e-05,967.8971497122793,7.228659909940015e-05,2.6953776547677376e-05,0.11654526440033837,0.0,0.4661810576013535,0.6159009769671419,0.41727367799830817,-222.2086639404297,142.50540161132812,-173.30899047851562,-19.293554306030273,0.8857543468475342,-10.857416152954102,-12.644123077392578,-20.508167266845703,25.3254337310791,-3.1453158855438232,-24.512605667114258,26.074254989624023,5.999691009521484,15.036423683166504,5.906846523284912,11.474263191223145,10.915249824523926,6.364901065826416,8.570630073547363,4.200472831726074,5.278703212738037,8.027019500732422,7.713940620422363,8.269935607910156,14.80479621887207,8.295754432678223
vec_036,elektronnyy-zvuk---atmosfera-s-cikadami.wav,12.0,vec_036.bin,422.49143108771887,1.0,422.49143108771887,0.7554271679246074,0.039728280156850815,0.1993195428372512,0.1388423859126984,2341.7460701724385,5.144504029885866e-05,988.0179380749507,6.254499088485061e-05,3.5943593007629964e-05,0.1657174046119837,0.0,0.6628696184479348,0.5343750445737552,0.1714129769400815,-221.75961303710938,144.72496032714844,-176.42433166503906,-18.79222297668457,0.5125184059143066,-7.58159065246582,-12.699625968933105,-20.67447853088379,27.098485946655273,-3.6006710529327393,-18.735578536987305,27.366580963134766,-2.944868564605713,24.118276596069336,6.167363166809082,16.213092803955078,12.953500747680664,7.316514492034912,9.895118713378906,4.888145923614502,5.634418964385986,6.01475715637207,8.142437934875488,9.150556564331055,12.094943046569824,7.523055553436279
vec_037,elektronnyy-zvuk---atmosfera-s-cikadami.wav,15.0,vec_037.bin,457.5958956483253,0.0,457.5958956483253,0.7660968992720794,0.051470767706632614,0.22687169877847835,0.1433996775793651,2453.067044412006,6.699081131955609e-05,1042.6265207113381,3.19352370907833e-05,4.5729395066148824e-05,0.14200689050649032,0.0,0.5680275620259613,0.35328184296795473,0.28996554746754843,-218.6832275390625,138.60182189941406,-162.1875,-21.800525665283203,0.26184481382369995,-6.87443208694458,-14.885449409484863,-20.460548400878906,33.91855239868164,-13.91191577911377,-25.295026779174805,42.507015228271484,-7.4250922203063965,16.95090675354004,7.462850093841553,13.94919204711914,13.54943561553955,5.350615501403809,9.696206092834473,4.48347282409668,4.336672782897949,4.883707046508789,4.398900508880615,7.538688659667969,8.521137237548828,5.373137474060059
vec_038,elektronnyy-zvuk---atmosfera-s-cikadami.wav,18.0,vec_038.bin,425.607629760539,5.0,859.0,0.44332964770780237,0.0388132706284523,0.19701083886033352,0.13061135912698413,2316.0370426965956,8.910229371394962e-05,1061.2406800618014,8.027750898752647e-05,4.327356471560917e-05,0.10741559768636522,1.0,0.42966239074546086,0.5169145856781853,0.4629220115681739,-227.24664306640625,151.3482666015625,-156.41868591308594,-28.71287727355957,-3.6914403438568115,-7.64920711517334,-15.708833694458008,-21.420438766479492,27.578475952148438,-17.783451080322266,-22.401105880737305,45.843143463134766,-7.398202896118164,20.283342361450195,14.30639362335205,14.169215202331543,13.464406967163086,6.256642818450928,10.299886703491211,5.642701148986816,6.2047505378723145,6.8933563232421875,5.582095623016357,8.0585355758667,9.378141403198242,6.219334125518799
vec_039,elektronnyy-zvuk---atmosfera-s-cikadami.wav,21.0,vec_039.bin,386.61593965596285,1.0,386.61593965596285,0.7940977762432357,0.03310577571392059,0.1819499263916328,0.12916201636904762,2258.370815264292,0.00010600955283734947,1022.920154245931,8.460923558204015e-05,5.262003141988335e-05,0.07978271945947608,0.0,0.31913087783790434,0.5776369375229004,0.6010864027026196,-229.16793823242188,141.05332946777344,-156.21372985839844,-32.72736740112305,-0.5346966981887817,-8.381682395935059,-14.382159233093262,-22.302560806274414,20.754724502563477,-11.186509132385254,-17.29058265686035,33.221736907958984,1.1647907495498657,27.043399810791016,15.164031028747559,11.768614768981934,10.980613708496094,5.586368083953857,9.02256965637207,5.465193271636963,6.6548237800598145,6.269708633422852,10.035380363464355,6.835189342498779,15.763221740722656,9.08745002746582
vec_040,elektronnyy-zvuk---atmosfera-s-cikadami.wav,24.0,vec_040.bin,448.8606505679522,3.0,1137.0,0.591100443147238,0.0452020987868309,0.21260785212882166,0.13918340773809523,2337.469951708595,5.926556696067564e-05,993.9816877388131,0.00010655501969489007,3.06675505909589e-05,0.1150201589039547,0.5346871009885212,0.4600806356158188,0.6011303268956351,0.4248992054802265,-209.3153839111328,146.7048797607422,-164.19921875,-23.453401565551758,-2.3175201416015625,-17.4907283782959,-16.030174255371094,-20.89395523071289,24.63022232055664,-0.1538260281085968,-20.04755401611328,24.79554557800293,7.609841823577881,16.14692497253418,6.1319403648376465,12.193437576293945,9.196556091308594,5.658683776855469,7.864492893218994,5.226551532745361,6.201708793640137,7.7852582931518555,7.331099510192871,7.370162487030029,13.157376289367676,7.909801483154297
vec_041,elektronnyy-zvuk---atmosfera-s-cikadami.wav,27.0,vec_041.bin,391.91653160016483,6.0,396.0,0.4921423441299175,0.049640532582998276,0.22280155426522114,0.1318514384920635,2241.0861668856996,0.0001665712770773098,993.1732227240201,6.795869054435388e-05,2.1121947485004713e-05,0.14622489754034154,0.834447005648368,0.5848995901613662,0.5374494076403294,0.2688755122982923,-203.3140869140625,144.2032012939453,-167.6571807861328,-27.955400466918945,0.48584556579589844,-12.491117477416992,-14.20080852508545,-21.569520950317383,18.369583129882812,-0.2133718729019165,-13.33431339263916,19.39048957824707,4.5369648933410645,22.387691497802734,12.957534790039062,16.905794143676758,11.267740249633789,8.759380340576172,7.98307991027832,6.07615327835083,6.142149925231934,6.073979377746582,8.420088768005371,8.510427474975586,14.795787811279297,10.404107093811035
vec_042,elektronnyy-zvuk---atmosfera-s-cikadami.wav,30.0,vec_042.bin,391.0952424330209,3.0,966.5,0.41398081722795765,0.038642365485429764,0.19657661479797073,0.13461836557539683,2261.4842088431137,7.347936480073258e-05,1008.1138589395147,8.482590621159279e-05,3.0331849793840837e-05,0.14670929504898286,1.0,0.5868371801959315,0.5932569096075727,0.26645352475508566,-216.0731964111328,155.7284393310547,-172.13856506347656,-24.088607788085938,-7.725947856903076,-12.49453353881836,-12.69577693939209,-20.899120330810547,23.95378875732422,-4.953470706939697,-16.324140548706055,27.006160736083984,-2.678520441055298,21.706140518188477,8.761695861816406,14.39388370513916,8.465242385864258,6.213799953460693,7.682572364807129,6.649496078491211,5.984672546386719,6.530094146728516,8.759148597717285,12.103195190429688,16.042518615722656,6.764113903045654
vec_043,elektronnyy-zvuk---atmosfera-s-cikadami.wav,33.0,vec_043.bin,453.2713034071686,5.0,917.0,0.5300928224120212,0.02946101874113083,0.17164212402883747,0.1368350074404762,2397.415112196663,0.0003603999502956867,1082.4838633050174,8.97719445694328e-05,8.256382532365606e-05,0.12476728982457051,0.7297958966673965,0.49906915929828205,0.4596601698288056,0.3761635508771475,-238.0133514404297,135.7073516845703,-169.09222412109375,-21.82535743713379,-0.09604889899492264,0.1751796156167984,-5.657261848449707,-14.646856307983398,32.04807662963867,-6.406807899475098,-24.79596519470215,27.695537567138672,-3.257143020629883,28.906898498535156,15.713348388671875,18.347362518310547,14.058100700378418,6.678557872772217,10.860520362854004,4.8709492683410645,7.979736804962158,6.807966709136963,5.953930854797363,8.40449047088623,9.814322471618652,6.556220054626465
vec_044,elektronnyy-zvuk---atmosfera-s-cikadami.wav,36.0,vec_044.bin,451.89999057539353,3.0,465.5,0.6938657677668665,0.0561259388923645,0.23690913636321523,0.14104352678571427,2362.2453478280895,0.0004003878857474774,1024.3030138242602,9.498862876295425e-05,2.3723526758651373e-05,0.25002610864508074,0.06749280955099174,1.0,0.5833171403124089,0.0,-199.81178283691406,139.97752380371094,-172.39724731445312,-24.98134994506836,-3.267951250076294,-13.249635696411133,-8.157466888427734,-13.459281921386719,28.749719619750977,4.1237993240356445,-17.260793685913086,16.67251205444336,0.12400918453931808,16.815736770629883,15.704097747802734,14.864609718322754,9.602741241455078,8.389426231384277,8.569924354553223,6.035782337188721,6.134619235992432,8.028098106384277,8.990592002868652,12.659546852111816,18.370119094848633,8.24815559387207
vec_045,elektronnyy-zvuk---atmosfera-s-cikadami.wav,39.0,vec_045.bin,447.97864597759997,3.0,1341.0,0.4066063709863381,0.041635941714048386,0.204048870896284,0.13355654761904762,2289.3262675594774,5.289463297231123e-05,991.095105313256,0.00012016502672413057,0.00013501587667052163,0.16309695336369304,1.0,0.6523878134547721,0.6225240842985159,0.18451523318153484,-225.06446838378906,138.0288543701172,-170.4916534423828,-24.140907287597656,-2.4745631217956543,-3.402799129486084,-8.050851821899414,-16.661945343017578,30.69485092163086,-0.08288565278053284,-23.878664016723633,17.93882179260254,2.775338649749756,23.38675880432129,6.0460333824157715,15.975445747375488,15.745325088500977,9.810722351074219,11.918121337890625,7.0688395500183105,6.029333114624023,5.912936210632324,7.433976650238037,7.589867115020752,9.246771812438965,7.043422222137451
vec_046,elektronnyy-zvuk---atmosfera-s-cikadami.wav,42.0,vec_046.bin,447.756584439653,4.0,913.0,0.6121706757112636,0.03790336474776268,0.19468786492168094,0.1413302951388889,2421.067697678085,0.0002696941955946386,982.9093645547736,6.121984514184758e-05,2.2797574232191374e-05,0.10005962343900356,0.503245220212909,0.4002384937560142,0.4187459970559627,0.4997018828049822,-233.1752166748047,131.54229736328125,-171.1147003173828,-19.088241577148438,4.684833526611328,-8.320411682128906,-8.881258010864258,-13.603742599487305,30.97349739074707,4.739874839782715,-24.45058250427246,16.098644256591797,6.905636310577393,21.139019012451172,13.363449096679688,16.10741424560547,10.410408020019531,7.231679439544678,8.366456985473633,4.563875198364258,6.608290195465088,6.076252460479736,9.332409858703613,7.434233665466309,14.793100357055664,7.127317905426025
vec_047,elektronnyy-zvuk---atmosfera-s-cikadami.wav,45.5,vec_047.bin,146.98255376523804,0.0,146.98255376523804,0.5520133959321326,0.014274556189775467,0.11947617415106439,0.013431609623015874,2692.093723635831,0.0027083863969892263,3800.8558595200398,0.000326978025069573,0.01780796115342814,0.6177480090397054,0.0,1.0,0.23579109768517548,0.0,-331.366943359375,50.58572006225586,-6.057424068450928,14.449162483215332,22.853130340576172,23.51612663269043,7.909902572631836,13.275217056274414,14.659811019897461,11.178519248962402,1.9055968523025513,9.372037887573242,6.01003360748291,82.75518035888672,32.58915710449219,52.392494201660156,28.061220169067383,6.465513706207275,4.891849994659424,7.412310600280762,4.815411567687988,10.18195629119873,6.123140335083008,5.069472312927246,5.491501808166504,4.72480583190918
vec_048,inoplanetnaya-cikada-loop.wav,0.0,vec_048.bin,500.0,1.0,500.0,0.6598176618727882,0.06291618198156357,0.2508309828979737,0.12395368303571429,2135.359653187002,6.082543040974997e-05,652.6907541947157,8.195657170470133e-06,7.015004798920352e-07,0.37818297361602604,0.0,1.0,0.05182178049670141,0.0,-405.37493896484375,46.92509078979492,-138.13926696777344,0.13797703385353088,84.48603057861328,29.780765533447266,-25.36614418029785,-43.93189239501953,-4.536292552947998,34.21015930175781,-7.530228614807129,-59.809715270996094,-18.561145782470703,35.7037467956543,12.96343994140625,16.64940071105957,14.637298583984375,10.235949516296387,8.826287269592285,11.467047691345215,8.100020408630371,9.079819679260254,15.278973579406738,7.993190765380859,8.3463773727417,9.172321319580078
vec_049,inoplanetnaya-cikada-loop.wav,0.5,vec_049.bin,500.0,1.0,500.0,0.6222866115330601,0.07053044438362122,0.26557568485014066,0.12567429315476192,2147.296771384991,4.6525699872290716e-05,676.311819977659,1.027900497063698e-05,8.76359697724272e-07,0.4615853077043111,0.0,1.0,0.058717993787831275,0.0,-397.4643859863281,48.72083282470703,-137.48617553710938,-1.4753713607788086,84.91506958007812,32.215118408203125,-25.147920608520508,-43.39651107788086,-0.7981641292572021,38.64165496826172,-5.001992702484131,-56.31912612915039,-15.225014686584473,35.604820251464844,8.158954620361328,15.30593204498291,17.71006965637207,12.437482833862305,10.78878116607666,14.037663459777832,10.671612739562988,11.313581466674805,17.827341079711914,8.71147632598877,10.783294677734375,9.32618236541748
vec_050,inoplanetnaya-cikada-loop.wav,1.0,vec_050.bin,500.0,2.0,1992.0,0.6732719312263458,0.07114214450120926,0.26672484792611517,0.12608506944444445,2167.515121446745,0.0002760210772976279,695.6842685024824,1.477342000271155e-05,5.66636965763901e-07,0.34828459727478733,0.0,1.0,0.08470096415817162,0.0,-397.298583984375,42.62761306762695,-143.23861694335938,-4.222877025604248,86.05105590820312,36.85563659667969,-18.611726760864258,-39.791351318359375,6.429737567901611,52.52529525756836,1.8034306764602661,-53.71584701538086,-7.827572822570801,52.693260192871094,12.846264839172363,18.772396087646484,18.881986618041992,15.201509475708008,6.901487827301025,11.808754920959473,11.789870262145996,7.329983234405518,11.128824234008789,5.022721290588379,11.321324348449707,8.15415096282959
vec_051,inoplanetnaya-cikada-loop.wav,1.5,vec_051.bin,500.0,1.0,500.0,0.721996093703061,0.059863775968551636,0.24467075012872225,0.1242404513888889,2135.6051290356827,4.038127008243464e-05,675.5114206629981,8.368087557341055e-06,6.05380589162501e-07,0.24000868065986475,0.0,0.960034722639459,0.05100172390319127,0.0,-401.97174072265625,45.518341064453125,-133.69332885742188,-0.8170106410980225,83.6127700805664,27.98447608947754,-25.75739288330078,-42.38374710083008,-4.427173614501953,35.13134765625,-7.27402925491333,-59.909759521484375,-16.8828125,39.38808059692383,12.444482803344727,13.956583976745605,10.93919563293457,10.802833557128906,6.834512233734131,9.252158164978027,7.772577285766602,10.411767959594727,16.005895614624023,8.62462043762207,8.767021179199219,9.76455307006836
vec_052,inoplanetnaya-cikada-loop.wav,2.0,vec_052.bin,500.0,1.0,500.0,0.6475201140307163,0.07977385073900223,0.2824426503540183,0.1243257068452381,2134.80330736248,0.00014228404324967414,677.8163414813325,9.127940998278724e-06,6.311015808671067e-07,0.40551085770951917,0.0,1.0,0.05764916558726785,0.0,-387.6196594238281,47.470367431640625,-134.9219207763672,-2.62298846244812,84.33338165283203,31.60666275024414,-24.774993896484375,-41.7844123840332,-0.9521034955978394,37.45738983154297,-6.361377716064453,-57.17633056640625,-15.31024169921875,51.55419158935547,11.847325325012207,15.607606887817383,11.92529010772705,13.927730560302734,9.580357551574707,9.683189392089844,7.834285259246826,11.444040298461914,16.471105575561523,8.488499641418457,11.620652198791504,9.411198616027832
vec_053,strelba-broneboynym-snaryadom.wav,0.0,vec_053.bin,500.0,1.0,500.0,0.5817296558513743,0.03661751374602318,0.1913570321311009,0.004131014384920635,1429.8447373166828,0.0040467302314937115,2014.1923637767693,0.00024910336751956993,0.027801241943547307,0.551711875885835,0.0,1.0,0.22461942948786323,0.0,-370.82501220703125,44.86064147949219,14.007916450500488,7.966586589813232,10.23777961730957,9.506536483764648,7.570132255554199,5.022301197052002,4.322632789611816,6.680737018585205,6.697480201721191,5.512655735015869,5.486633777618408,162.30917358398438,44.28841018676758,7.90133810043335,3.518629789352417,3.6359729766845703,3.8993635177612305,2.1744425296783447,3.6937315464019775,4.801223278045654,2.7163541316986084,2.6752774715423584,3.875575065612793,3.8892948627471924
vec_054,strelba-broneboynym-snaryadom.wav,0.5,vec_054.bin,131.50768356382667,3.0,528.5,0.15523886789085886,0.08983375877141953,0.29972280322227657,0.006285652281746032,1237.2674810484316,0.000845547067001462,2695.505163804397,0.00016911575643235096,0.0012845404978693617,0.7216914046869803,1.0,1.0,0.13040856208043336,0.0,-229.5758819580078,117.52515411376953,9.304652214050293,9.950096130371094,11.601970672607422,12.975587844848633,7.802522659301758,1.770686388015747,-0.4879128634929657,7.402912616729736,6.511691570281982,1.5635192394256592,1.8656494617462158,109.1801528930664,39.25576400756836,12.262954711914062,5.049128532409668,3.5932223796844482,3.7532167434692383,2.946639060974121,3.8239598274230957,4.326129913330078,2.70269513130188,2.895625114440918,5.10343599319458,4.283886432647705
vec_055,strelba-broneboynym-snaryadom.wav,1.5,vec_055.bin,105.26066962783217,3.0,583.5,0.10953494120524924,0.03928680345416069,0.198208989337418,0.029165116567460316,1889.5421918363552,0.008063578978180885,2759.581538859354,0.00658452152599807,0.017306878821115475,0.8232556862105572,1.0,1.0,0.1031903454945722,0.0,-300.44317626953125,85.22742462158203,19.46363639831543,13.048818588256836,4.466884613037109,16.516721725463867,6.624351501464844,2.5781362056732178,-1.3246142864227295,6.368495941162109,2.4817211627960205,0.5254734754562378,-0.15872091054916382,206.65711975097656,21.28801727294922,18.203580856323242,13.53172492980957,5.801080703735352,6.074006080627441,3.569594383239746,7.909461498260498,2.6058430671691895,3.5052316188812256,5.205410480499268,3.669111967086792,3.683321952819824
vec_056,strelba-broneboynym-snaryadom.wav,2.5,vec_056.bin,46.775116414442834,22.0,93.0,0.30343644282818144,0.04043828696012497,0.20109273224093646,0.061779203869047616,2359.3506891248753,0.014529872685670853,2669.668924979226,0.006094724837298287,0.011418639202401586,0.7331042011225598,1.0,1.0,0.5379973735781388,0.0,-76.50698852539062,137.37850952148438,-32.22024917602539,38.0491828918457,-7.475629806518555,20.65972328186035,1.2873371839523315,11.183242797851562,-1.5471816062927246,6.453609943389893,2.1288514137268066,3.620800733566284,1.0081908702850342,86.41890716552734,30.8088436126709,13.92025089263916,9.877376556396484,7.155749320983887,6.599832057952881,5.6818718910217285,5.359325408935547,5.6705193519592285,4.054135799407959,4.993884086608887,4.176976203918457,5.199275016784668
vec_057,strelba-broneboynym-snaryadom.wav,3.0,vec_057.bin,42.671983398878695,40.0,80.0,0.5531881353202123,0.03549923747777939,0.18841241327943176,0.04614645337301587,1565.7252438151259,0.0015267960261553526,1878.689858673618,0.0006943648252485186,0.000746984672426192,0.21513747706619504,1.0,0.8605499082647802,0.3439744052456112,0.0,-113.38746643066406,181.08172607421875,-51.790985107421875,47.07286071777344,-1.7144979238510132,17.441139221191406,5.365921974182129,7.131623268127441,2.6613638401031494,5.395651340484619,2.4772164821624756,2.2804832458496094,3.0585644245147705,67.23542022705078,19.840749740600586,7.708169937133789,7.294205188751221,14.351428985595703,9.802380561828613,8.79725170135498,7.042257785797119,7.534685134887695,4.953621864318848,3.8627641201019287,4.793510913848877,4.331494331359863
vec_058,strelba-broneboynym-snaryadom.wav,4.0,vec_058.bin,44.857475165892296,37.0,91.0,0.5532545702417735,0.03146637976169586,0.1773876539156428,0.03144376240079365,1224.188731407067,0.0005291603156365454,1684.011439592072,0.00035002529834580613,0.0001225482465459956,0.21498984390717,1.0,0.85995937562868,0.2675793377487677,0.0,-151.38619995117188,195.39015197753906,-46.71383285522461,35.822296142578125,14.982195854187012,13.75475788116455,10.48481273651123,11.275228500366211,1.1478033065795898,6.90662145614624,3.0560386180877686,1.5593304634094238,4.030044078826904,41.135719299316406,9.549067497253418,20.892412185668945,9.75700569152832,8.452853202819824,6.5298752784729,5.849916458129883,5.447102069854736,4.9698920249938965,4.04228401184082,3.719475269317627,5.237888336181641,3.7546863555908203
vec_059,strelba-broneboynym-snaryadom.wav,5.0,vec_059.bin,61.63654409033563,9.0,307.5,0.4409258353479561,0.045677054673433304,0.21372190967103327,0.030970982142857144,1029.0357278151807,0.0004118579381611198,1556.1025012222196,0.0004137413996758746,7.334007737719224e-05,0.18683147700454206,1.0,0.7473259080181682,0.31090098576270864,0.06584261497728972,-127.58373260498047,215.23516845703125,-24.967605590820312,13.80770206451416,6.623281955718994,14.10239315032959,-5.343597888946533,8.77011775970459,-6.784169673919678,-0.0855744406580925,-2.0921761989593506,-0.22709934413433075,2.8536996841430664,10.85909652709961,9.031876564025879,6.403192043304443,5.320720672607422,5.838930606842041,4.8619256019592285,4.640213966369629,4.348060607910156,3.636209487915039,4.188912391662598,4.250836372375488,3.946570873260498,4.059947967529297
vec_060,strelba-broneboynym-snaryadom.wav,5.5,vec_060.bin,55.02684251385159,16.0,165.0,0.4676314011017493,0.04403237998485565,0.2098389381998862,0.03410993303571429,1127.1223381771872,0.0006566861411556602,1705.0014803627546,0.0006635810368730977,0.0001522052495177807,0.2571154049590758,1.0,1.0,0.3720668013573624,0.0,-121.65234375,205.9905548095703,-23.321420669555664,9.02597427368164,1.3102558851242065,16.99419593811035,-5.471180438995361,7.161304473876953,-5.210040092468262,1.7915585041046143,1.1979913711547852,2.512551784515381,2.7203900814056396,21.158815383911133,13.805651664733887,8.17452621459961,6.076153755187988,6.41534948348999,5.6458940505981445,6.579632759094238,4.411294937133789,5.943131923675537,4.9323601722717285,4.909237384796143,4.521976947784424,4.019763946533203
vec_061,strelba-broneboynym-snaryadom.wav,6.5,vec_061.bin,41.709396819879885,24.0,84.0,0.5671598220361718,0.026539577171206474,0.16290972092298997,0.023639012896825396,1117.110325726669,0.0007142642862163484,1936.2831298763565,0.0005187439899781751,0.00018229593226087471,0.18408928436406286,1.0,0.7363571374562514,0.21062921945015897,0.07955357817968567,-158.4983367919922,190.14088439941406,-14.41504192352295,7.297821521759033,2.348160982131958,16.73611068725586,2.6946818828582764,7.547535419464111,1.6187294721603394,8.274457931518555,7.240935325622559,4.722385406494141,3.0983028411865234,21.29666519165039,9.34870719909668,6.086441993713379,6.088301658630371,4.436078071594238,3.7124931812286377,3.911907434463501,4.005767822265625,3.8800063133239746,3.8565499782562256,3.7403128147125244,3.6081345081329346,3.439054489135742
vec_062,strelba-broneboynym-snaryadom.wav,7.5,vec_062.bin,52.25677072634488,16.0,104.0,0.3906157402278376,0.04196463152766228,0.20485270690831078,0.026886470734126984,1487.4616091228734,0.0019008417148143053,2515.1757959888105,0.0005932871460258399,0.0007330538156628671,0.4282613180122127,1.0,1.0,0.2055762736267216,0.0,-115.60216522216797,161.3527374267578,-9.192276954650879,6.014890193939209,5.816054821014404,13.436957359313965,0.6369106769561768,5.286573886871338,0.6831579804420471,8.685444831848145,6.160588264465332,1.254288673400879,0.670041561126709,19.03144645690918,12.98571491241455,6.460474967956543,4.476478576660156,3.540890693664551,4.447844505310059,4.883996963500977,5.207679271697998,2.862187147140503,3.611783266067505,3.850475788116455,3.4611384868621826,3.162827730178833
vec_063,strelba-broneboynym-snaryadom.wav,8.0,vec_063.bin,105.17345363795175,8.0,105.0,0.3528070517973434,0.06830162554979324,0.2613457968856458,0.023685515873015872,1633.7980479872635,0.0024106954224407673,2810.31987534255,0.0006473957216261007,0.0016457613660984635,0.36413247748738503,1.0,1.0,0.17630955345795907,0.0,-92.2720947265625,150.7694854736328,-1.3643704652786255,3.6843903064727783,6.481494903564453,13.973289489746094,0.6037643551826477,4.490048885345459,-1.0597507953643799,8.091325759887695,5.673367500305176,0.797627329826355,1.332734227180481,24.674535751342773,7.777507781982422,7.881169319152832,4.218178749084473,4.157803058624268,4.308333396911621,4.720427989959717,5.108531475067139,2.8210508823394775,3.829195976257324,3.5559022426605225,3.533588171005249,2.86708664894104
vec_064,strelba-broneboynym-snaryadom.wav,9.0,vec_064.bin,129.5711179314419,3.0,841.5,0.11342537514739208,0.06314200907945633,0.2512807375814078,0.014167906746031746,2250.046397731937,0.005273161921650171,3659.5554090890246,0.0006075021607619195,0.006906978013722539,0.8146102774502398,1.0,1.0,0.1898933766306777,0.0,-174.54830932617188,103.41911315917969,15.9086275100708,5.0175676345825195,11.133035659790039,14.113405227661133,6.966899871826172,1.5157537460327148,0.39713814854621887,8.561779975891113,7.915934085845947,1.7092523574829102,0.30239665508270264,100.79705810546875,31.40480613708496,4.409637928009033,5.6599907875061035,3.6201796531677246,2.9566357135772705,4.5981831550598145,5.1057586669921875,4.409779071807861,2.980882406234741,3.3590927124023438,4.486536979675293,4.485284328460693
vec_065,strelba-broneboynym-snaryadom.wav,10.0,vec_065.bin,500.0,1.0,500.0,0.8300000000000001,0.0,0.0,0.0,0.0,1.0000007152557373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1131.37060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
